Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,3.21241E+11,3.21995E+11,3.44003E+11,3.27149E+11,3.43584E+11,3.52994E+11,3.02673E+11,3.11988E+11,3.29866E+11,..
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.906525558,1.870992639,1.336774667,0.226468476,0.933349282,1.619374971,2.342620274,2.39968219,2.262366309,..
Denmark,DNK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,60090,61220,61990,61650,63200,63670,60270,56750,55330,..
Denmark,DNK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,40740,43700,45340,45820,48210,49640,50360,51130,54760,..
Denmark,DNK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3.31855E+11,3.39645E+11,3.45316E+11,3.44719E+11,3.5489E+11,3.59299E+11,3.42531E+11,3.25074E+11,3.18996E+11,..
Denmark,DNK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.25023E+11,2.4245E+11,2.52568E+11,2.56182E+11,2.70676E+11,2.80164E+11,2.86222E+11,2.92856E+11,3.15706E+11,..
Denmark,DNK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.08836839,18.07605612,19.1269586,19.46641745,19.69080836,20.09100706,20.63121576,21.44269923,21.61095136,..
Denmark,DNK,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.5020208,13.937023,13.74682076,14.21610797,14.32993543,14.42056656,15.9628968,15.43777924,11.57748767,..
Denmark,DNK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,84,85,87,90,89,90,91,94,97,..
Denmark,DNK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,42.62898029,43.57704291,47.42562217,48.61050279,48.22133445,47.65080142,48.6300529,46.85632335,47.44762213,..
Denmark,DNK,Income share held by lowest 20%,SI.DST.FRST.20,9.2,9.3,9.4,9.3,9.1,9.1,9.4,..,..,..
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.95014351,19.70489131,20.25471423,20.39792042,20.06180309,19.784975,19.98746781,20.54460113,20.10998743,..
Denmark,DNK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.5290228,3.224064436,0.638645461,2.375180441,0.888174322,1.032129549,0.433020824,0.719056639,1.412487259,..
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902,80.85365854,81.00487805,..
Denmark,DNK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,55.13515904,55.74377679,60.32711946,60.33769407,60.62464482,59.7927985,59.82706095,57.96349151,59.37960826,..
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.350178237,1.398621479,1.31353101,1.351819154,1.227252022,1.151545956,1.116482033,1.171515371,1.174356353,..
Denmark,DNK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,123.654185,115.5890246,128.4855486,129.9803588,124.714087,126.4184626,124.4441651,122.2898105,121.7107513,..
Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.2,4.1,4.1,4.1,4.1,4.2,4.2,4.3,4.3,..
Denmark,DNK,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,99.56794722,100.2356721,100.103525,100.8408166,101.1033203,99.31875271,100.1106894,99.92223581,99.54142526,..
Denmark,DNK,Net migration,SM.POP.NETM,..,..,..,106841,..,..,..,..,75998,..
Denmark,DNK,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1019066492,925467462.1,1149885933,1182244240,1370760789,1483021800,1258255663,1247014793,1324081495,..
Denmark,DNK,Population density (people per sq. km of land area),EN.POP.DNST,130.1695734,130.7490691,131.2885223,133.1643725,133.7206954,134.4004525,135.3532508,136.4136699,137.2941176,..
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.535079062,0.444197155,0.411737855,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.643350904,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,..
Denmark,DNK,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5,0,0,0,0.2,0.2,0.2,..,..,..
Denmark,DNK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,..
Denmark,DNK,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.97161865,99.11849976,99.62966919,98.2613678,99.28279114,98.78085327,98.74250793,103.8826904,..,..
Denmark,DNK,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,39.62888099,39.85894509,40.50536751,40.61774077,40.57886372,42.67226607,39.49785794,38.85228948,38.89508449,..
Denmark,DNK,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.56391144,99.58078003,100.7806702,101.3582993,101.5501709,101.3003693,101.4617233,101.8048325,..,..
Denmark,DNK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.012400031,1.005759954,1.005579948,1.002429962,1.009050012,1.016829967,1.018409967,1.009670019,..,..
Denmark,DNK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,117.9739304,119.4957199,122.6990204,123.4083862,129.3434753,129.3363342,130.258606,129.1194916,..,..
Denmark,DNK,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Surface area (sq. km),AG.SRF.TOTL.K2,43090,43090,43090,42920,42920,42920,42920,42920,42920,42920
Denmark,DNK,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,33.18382968,32.73722946,32.75348241,33.4464027,33.81975325,36.5002915,33.92162274,33.45179734,33.32344689,..
Denmark,DNK,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,17.75706832,17.92764183,..
Denmark,DNK,Time required to start a business (days),IC.REG.DURS,6.5,6,6,6,6,6,3.5,3.5,3.5,3.5
Denmark,DNK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Urban population growth (annual %),SP.URB.GROW,0.727990766,0.606766049,0.598214063,0.588807879,0.58887049,0.642139402,0.839047238,0.912853069,0.774461185,..
Estonia,EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.9902,18.7038,17.4174,16.131,15.4298,14.7286,14.0274,13.3262,12.625,..
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.121716961,2.793151738,3.403386508,3.193581486,2.989626547,3.016123517,2.677750166,2.086267439,2.32461537,..
Estonia,EST,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,12.83241542,..,13.53265146,..,..,..,..
Estonia,EST,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.2,99.3,99.4,99.3,99.4,99.4,99.5,99.4,..,..
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.91432018,13.59968907,14.01673297,13.32400037,15.09371797,14.84881917,..,..,..,..
Estonia,EST,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,103.5214236,96.4765268,82.47721401,75.31687269,71.09023126,70.08059647,75.81344823,78.90641838,72.89823876,..
Estonia,EST,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473,..,..,..,..
Estonia,EST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3648.978843,4222.73719,4237.729191,4174.387766,4623.279112,4592.616457,4173.326583,..,..,..
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,60.80471139,75.07823021,86.53972527,85.98943859,84.3030815,81.802388,77.34500433,77.59978593,76.54409628,..
Estonia,EST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.7,1.72,1.61,1.56,1.52,1.54,1.58,1.6,1.6,..
Estonia,EST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1865561410,2592803327,1118556804,1788040739,1098646096,1780989569,-714370930.3,939248602.5,1555186132,..
Estonia,EST,Forest area (sq. km),AG.LND.FRST.K2,22376.00098,22340,22336.00098,22331.99951,22328.00049,22323.99902,22320,22316.00098,..,..
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,19652492637,19490936349,23170239901,23043864510,25137153149,26615854605,22904456872,23984296771,26611651599,..
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.72440391,2.259075894,7.597300209,4.307258988,1.936543444,2.888563845,1.90028659,3.489097111,4.856686856,..
Estonia,EST,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14470,14540,15870,16900,18280,18910,18570,18300,18670,..
Estonia,EST,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19880,20440,23310,24970,26860,28140,28570,30200,32790,..
Estonia,EST,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,19309347760,19358587695,21062335694,22356034032,24091707331,24852405712,24431682195,24079113835,24601587215,..
Estonia,EST,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,26528101754,27211610933,30946637998,33031898254,35403618517,36991781966,37581777179,39736976808,43192606525,..
Estonia,EST,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.71074032,21.27519286,25.10649952,29.09033081,26.90701183,26.79837595,24.93299005,25.06055764,26.05867023,..
Estonia,EST,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,5.679785009,9.265320112,13.38765176,10.75136222,10.54693023,11.4398894,11.39231464,10.22712962,16.0333746,..
Estonia,EST,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,95,94,94,94,93,93,93,93,..
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.84493381,68.72192133,80.81022394,84.43889568,81.49141981,78.24648488,73.3375501,73.52783517,71.98938256,..
Estonia,EST,Income share held by lowest 20%,SI.DST.FRST.20,7.7,7.2,7.3,7.3,6.8,7,7.5,..,..,..
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.38517925,24.47011586,25.59910154,25.12890696,25.1855861,24.66348939,23.92398119,24.006369,24.4419427,..
Estonia,EST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.430687766,1.735884047,5.260896424,3.159752112,3.555743231,2.988010834,1.025324624,1.450781303,3.867951051,..
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.82439024,75.42926829,76.22926829,76.32682927,77.14146341,77.03414634,77.5902439,77.64146341,77.64146341,..
Estonia,EST,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,97.63689385,122.5059599,147.4647828,148.2914576,138.3768531,129.0132279,119.4282447,117.3180295,117.1390994,..
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.209126255,1.70352622,1.679902519,1.895745981,1.906796455,1.952818291,2.054286335,2.132874447,2.098303197,..
Estonia,EST,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.5701998,124.0752585,135.9536572,150.9320464,145.8445322,143.9327983,144.7209464,144.6098951,145.4168041,..
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5,4.5,4.2,3.9,3.6,3.3,3.1,2.9,2.7,..
Estonia,EST,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,98.48396025,97.89470394,96.69118098,94.48500088,94.93267743,94.27088815,94.29210164,95.97441165,94.90693052,..
Estonia,EST,Net migration,SM.POP.NETM,..,..,..,-10516,..,..,..,..,-4999,..
Estonia,EST,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,339783596,357166726,438368956.7,460842571.8,567629079.2,543768637.4,457119329.8,486386519.4,505504330.9,..
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,31.48183534,31.41012031,31.31490918,31.20301958,30.31969174,30.24028065,30.26011042,30.2689211,30.30559006,..
Estonia,EST,Population growth (annual %),SP.POP.GROW,-0.192768077,-0.228057969,-0.303582824,-0.357944411,-0.355891803,-0.262256175,0.06555253,0.029112226,0.121070631,..
Estonia,EST,"Population, total",SP.POP.TOTL,1334515,1331475,1327439,1322696,1317997,1314545,1315407,1315790,1317384,..
Estonia,EST,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5,0.7,1,0.7,1,0.7,0.5,..,..,..
Estonia,EST,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,21.8,..,..,..,..,..
Estonia,EST,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,..
Estonia,EST,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.77735138,100.6594925,101.4313278,103.7629166,104.1680984,99.88260651,98.59751892,96.44262695,..,..
Estonia,EST,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.51655808,35.97314642,33.78703941,34.09889448,33.83322441,34.58269821,35.55295793,35.5279504,35.03095963,..
Estonia,EST,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.0914993,103.0568924,101.7139435,100.8968735,99.4256134,97.80860138,96.98542786,97.11779785,..,..
Estonia,EST,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.005290031,0.993799984,0.991479993,0.99267,0.99308002,0.99526,0.998870015,1.004570007,..,..
Estonia,EST,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.7673111,105.3136826,107.3688278,107.7488403,108.0127716,108.1915131,110.8597336,115.014122,..,..
Estonia,EST,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,77.7778,50,54.44446667
Estonia,EST,Surface area (sq. km),AG.SRF.TOTL.K2,45230,45230,45230,45230,45340,45340,45340,45340,45340,45340
Estonia,EST,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.49971156,19.85705451,19.25498267,19.93181749,20.14432738,20.73396681,21.64646569,21.82584093,21.12405908,..
Estonia,EST,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,19.48683327,19.50809905,..
Estonia,EST,Time required to start a business (days),IC.REG.DURS,6.5,6.5,6.5,6.5,6.5,4.5,3.5,3.5,3.5,3.5
Estonia,EST,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Estonia,EST,Urban population growth (annual %),SP.URB.GROW,-0.380188579,-0.417258644,-0.493242835,-0.344754608,-0.138346707,-0.046678138,0.280631504,0.243716597,0.345466679,..
Finland,FIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.5078,8.1462,7.7846,7.423,7.2922,7.1614,7.0306,6.8998,6.769,..
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.225057864,2.388027793,2.361468794,2.358941504,2.56813778,2.401277047,2.221936443,2.380214094,2.375252354,..
Finland,FIN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.7,99.8,..,99.7,99.9,..,..,..
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.955194272,11.57528165,10.54447474,9.075433356,8.681780123,8.660721243,..,..,..,..
Finland,FIN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,85.5,..,..,..
Finland,FIN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,135.9279452,152.2490647,189.4300271,165.4192089,142.0590347,164.4144758,156.6524729,154.3931912,120.627356,..
Finland,FIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,15243.11039,16484.09428,15710.97376,15689.22331,15510.8355,15249.98938,..,..,..,..
Finland,FIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,6268.300545,6828.783753,6537.637298,6275.770964,6116.227294,6213.357766,5924.700125,..,..,..
Finland,FIN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.27098421,38.67771245,39.15954264,39.48136321,38.81419115,37.22222763,36.36164457,35.86750774,38.51321173,..
Finland,FIN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.86,1.87,1.83,1.8,1.75,1.71,1.65,1.57,1.57,..
Finland,FIN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-8826514767,12226437616,-6008160154,4932843235,-4940707106,17243598342,16843228522,4503963931,14197916867,..
Finland,FIN,Forest area (sq. km),AG.LND.FRST.K2,222030,222180,222180,222180,222180,222180,222180,222180,..,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2.51499E+11,2.478E+11,2.73674E+11,2.56706E+11,2.6998E+11,2.72609E+11,2.32851E+11,2.3901E+11,2.52302E+11,..
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.269036558,2.992337502,2.570817745,-1.42618936,-0.758036295,-0.631728091,0.50066201,2.77192552,2.65252953,..
Finland,FIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,48590,49330,49910,48670,49220,48990,46680,45620,44760,..
Finland,FIN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38320,39260,40870,40830,41430,41850,42530,44360,46880,..
Finland,FIN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.59417E+11,2.64586E+11,2.68939E+11,2.63522E+11,2.67686E+11,2.67564E+11,2.55807E+11,2.5067E+11,2.46547E+11,..
Finland,FIN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.04559E+11,2.10577E+11,2.20207E+11,2.21065E+11,2.25363E+11,2.28549E+11,2.33026E+11,2.43759E+11,2.58229E+11,..
Finland,FIN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.22753813,21.63495457,23.50903393,22.52681525,21.41754124,20.94620244,20.88715516,22.05504621,22.62698087,..
Finland,FIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,13.95842055,10.9405747,9.27214927,8.545670893,7.214471688,7.861400872,8.727074859,8.441460763,7.752002759,..
Finland,FIN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,98,97,97,97,96,95,94,94,..
Finland,FIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.26025664,37.4120791,40.01036222,40.92435671,39.69941673,38.15227231,36.81984454,36.90234319,38.22244654,..
Finland,FIN,Income share held by lowest 20%,SI.DST.FRST.20,9.3,9.2,9.3,9.4,9.3,9.4,9.4,..,..,..
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.75112275,26.212186,25.01409567,23.33515188,23.25340074,23.06569201,23.28770386,23.47910197,24.33673378,..
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.877414436,0.350772528,2.584023761,2.953564395,2.551715664,1.692890248,1.670326458,0.139632266,0.941189565,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.1804878,81.4804878,81.42926829,81.42926829,..
Finland,FIN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.2025491,55.81960881,59.70850395,58.2551284,56.30284738,55.42651348,51.64139844,49.68398744,54.95809886,..
Finland,FIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.566932596,1.500074054,1.497950414,1.536089853,1.541276102,1.461985458,1.462441729,1.432182362,1.437758424,..
Finland,FIN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,144.1233426,156.361179,165.8860374,172.178726,136.3200932,139.2489757,134.91875,133.8528678,132.3102365,..
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.2,3,2.9,2.8,2.6,2.5,2.4,2.3,2.3,..
Finland,FIN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,92.11140974,90.9561453,88.13982696,86.84640229,88.04924341,88.90914631,92.72477779,92.39941387,90.85793568,..
Finland,FIN,Net migration,SM.POP.NETM,..,..,..,81416,..,..,..,..,70000,..
Finland,FIN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,865053941.3,894036317.1,755571704.1,862428409.4,973243372.2,907035438.2,865164644,832068838.2,880607664.3,..
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.1244908,..
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.478246393,0.457494535,0.463558707,0.475809487,0.460723773,0.413560208,0.329383886,0.287421402,0.234670532,..
Finland,FIN,"Population, total",SP.POP.TOTL,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,..
Finland,FIN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0,0,0,..,..,..
Finland,FIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.86470795,98.63067627,98.20484161,100.0412979,99.64524078,98.88342285,99.02333832,100.8884583,..,..
Finland,FIN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,35.89314419,35.43719936,36.89864834,37.38219057,37.63143141,37.57069021,37.4242684,37.69327959,36.87626177,..
Finland,FIN,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.21412659,99.48374939,99.75524139,100.3514175,100.3510818,100.6155396,100.5511093,100.4219208,..,..
Finland,FIN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.023620009,1.022510052,1.021090031,1.021819949,1.054170012,1.056519985,1.05697,1.057549953,..,..
Finland,FIN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.4755478,107.5876923,108.0977707,108.2560196,144.2991943,146.4231873,150.0073547,152.1684265,..,..
Finland,FIN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Surface area (sq. km),AG.SRF.TOTL.K2,338420,338420,338420,338420,338420,338420,338446.0156,338450,338450,338450
Finland,FIN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.95773605,18.7049706,20.13267706,20.2609701,20.74329442,20.77440455,20.61042524,20.95264101,20.93956015,..
Finland,FIN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,14.21091854,14.16031393,..
Finland,FIN,Time required to start a business (days),IC.REG.DURS,17,17,17,17,17,17,17,17,17,17
Finland,FIN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Urban population growth (annual %),SP.URB.GROW,0.634201339,0.8653859,1.109674692,1.100086716,0.794913367,0.47228159,0.388059711,0.346086568,0.293287961,..
Greece,GRC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,10.4134,9.7886,9.1638,8.539,8.2758,8.0126,7.7494,7.4862,7.223,..
Greece,GRC,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.804954284,2.88403082,2.950715445,3.237727235,3.207292913,3.397811946,3.796795286,3.577259308,3.702890395,..
Greece,GRC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.277892345,7.540183868,7.189762915,7.247007359,6.33661459,6.180337268,..,..,..,..
Greece,GRC,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Greece,GRC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,115.6595646,147.5591136,156.0096385,139.1190185,137.0512811,137.7834159,134.5042319,124.3994302,115.0609076,..
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422,..,..,..,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2649.661201,2482.110116,2407.762736,2403.230472,2128.010669,2123.897891,2182.071093,..,..,..
Greece,GRC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.9821867,22.10220512,25.53541593,28.68399402,30.35342851,32.37304071,31.55327071,30.06374593,32.99039638,..
Greece,GRC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.48,1.4,1.34,1.29,1.3,1.33,1.38,1.38,..
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2762586782,533689272.7,1092091924,1663327173,2945417938,2696796379,1268311158,2697870441,3571265225,..
Greece,GRC,Forest area (sq. km),AG.LND.FRST.K2,38728.00049,39030,39331.99951,39633.99902,39936.00098,40238.00049,40540,40841.99951,..,..
